,Country,Year,Energy Source,Renewable,Generation_TWh,Emissions_Mt,gCO2_per_kWh
7711,Sweden,2019,Wind,True,19.85,0.24,12.1
7712,Sweden,2019,Solar,True,0.68,0.03,44.1
7713,Sweden,2019,Other renewables excluding bioenergy,True,0.0,0.0,
7714,Sweden,2019,Nuclear,False,66.13,0.32,4.8
7715,Sweden,2019,Hydro,True,65.37,1.55,23.7
7716,Sweden,2019,Gas,False,0.29,0.09,310.3
7717,Sweden,2019,Coal,False,0.21,0.2,952.4
7718,Sweden,2019,Bioenergy,True,13.04,2.82,216.3
7719,Switzerland,2019,Other renewables excluding bioenergy,True,1.17,0.04,34.2
7720,Switzerland,2019,Oil,False,1.29,0.9,697.7
7721,Switzerland,2019,Bioenergy,True,0.71,0.16,225.4
7722,Switzerland,2019,Gas,False,0.61,0.25,409.8
7723,Switzerland,2019,Nuclear,False,26.42,0.13,4.9
7724,Switzerland,2019,Hydro,True,38.04,0.91,23.9
7725,Switzerland,2019,Wind,True,0.15,0.0,0.0
7726,Switzerland,2019,Solar,True,2.18,0.1,45.9
7727,Tajikistan,2019,Nuclear,False,0.0,0.0,
7728,Tajikistan,2019,Oil,False,0.0,0.0,
7729,Tajikistan,2019,Other renewables excluding bioenergy,True,0.0,0.0,
7730,Tajikistan,2019,Solar,True,0.0,0.0,
7731,Tajikistan,2019,Wind,True,0.0,0.0,
7732,Tajikistan,2019,Coal,False,1.48,1.42,959.5
7733,Tajikistan,2019,Gas,False,0.31,0.18,580.6
7734,Tajikistan,2019,Bioenergy,True,0.0,0.0,
7735,Tajikistan,2019,Hydro,True,19.17,0.46,24.0
7736,Thailand,2019,Bioenergy,True,12.59,2.72,216.0
7737,Thailand,2019,Hydro,True,6.31,0.15,23.8
7738,Thailand,2019,Gas,False,121.84,69.7,572.1
7739,Thailand,2019,Coal,False,35.83,31.42,876.9
7740,Thailand,2019,Solar,True,5.15,0.24,46.6
7741,Thailand,2019,Oil,False,1.12,0.74,660.7
7742,Thailand,2019,Wind,True,3.67,0.05,13.6
7743,Timor-Leste,2019,Hydro,True,0.0,0.0,
7744,Timor-Leste,2019,Other renewables excluding bioenergy,True,0.0,0.0,
7745,Timor-Leste,2019,Bioenergy,True,0.0,0.0,
7746,Timor-Leste,2019,Coal,False,0.0,0.0,
7747,Timor-Leste,2019,Gas,False,0.0,0.0,
7748,Timor-Leste,2019,Solar,True,0.0,0.0,
7749,Timor-Leste,2019,Wind,True,0.0,0.0,
7750,Timor-Leste,2019,Oil,False,0.52,0.34,653.8
7751,Timor-Leste,2019,Nuclear,False,0.0,0.0,
7752,Togo,2019,Hydro,True,0.12,0.0,0.0
7753,Togo,2019,Nuclear,False,0.0,0.0,
7754,Togo,2019,Other renewables excluding bioenergy,True,0.0,0.0,
7755,Togo,2019,Bioenergy,True,0.0,0.0,
7756,Togo,2019,Coal,False,0.0,0.0,
7757,Togo,2019,Wind,True,0.0,0.0,
7758,Togo,2019,Gas,False,0.46,0.27,587.0
7759,Togo,2019,Solar,True,0.01,0.0,0.0
7760,Togo,2019,Oil,False,0.02,0.01,500.0
7761,Tonga,2019,Oil,False,0.06,0.04,666.7
7762,Tonga,2019,Other renewables excluding bioenergy,True,0.0,0.0,
7763,Tonga,2019,Solar,True,0.01,0.0,0.0
7764,Tonga,2019,Wind,True,0.0,0.0,
7765,Tonga,2019,Bioenergy,True,0.0,0.0,
7766,Tonga,2019,Coal,False,0.0,0.0,
7767,Tonga,2019,Gas,False,0.0,0.0,
7768,Tonga,2019,Hydro,True,0.0,0.0,
7769,Tonga,2019,Nuclear,False,0.0,0.0,
7770,Trinidad and Tobago,2019,Gas,False,9.15,6.24,682.0
7771,Trinidad and Tobago,2019,Wind,True,0.0,0.0,
7772,Trinidad and Tobago,2019,Solar,True,0.01,0.0,0.0
7773,Trinidad and Tobago,2019,Other renewables excluding bioenergy,True,0.0,0.0,
7774,Trinidad and Tobago,2019,Oil,False,0.04,0.03,750.0
7775,Trinidad and Tobago,2019,Bioenergy,True,0.0,0.0,
7776,Trinidad and Tobago,2019,Coal,False,0.0,0.0,
7777,Trinidad and Tobago,2019,Hydro,True,0.0,0.0,
7778,Trinidad and Tobago,2019,Nuclear,False,0.0,0.0,
7779,Tunisia,2019,Bioenergy,True,0.0,0.0,
7780,Tunisia,2019,Wind,True,0.5,0.0,0.0
7781,Tunisia,2019,Nuclear,False,0.0,0.0,
7782,Tunisia,2019,Hydro,True,0.07,0.0,0.0
7783,Tunisia,2019,Gas,False,21.01,12.22,581.6
7784,Tunisia,2019,Solar,True,0.12,0.01,83.3
7785,Tunisia,2019,Other renewables excluding bioenergy,True,0.0,0.0,
7786,Tunisia,2019,Oil,False,0.32,0.21,656.3
7787,Tunisia,2019,Coal,False,0.0,0.0,
7788,Turkmenistan,2019,Other renewables excluding bioenergy,True,0.0,0.0,
7789,Turkmenistan,2019,Gas,False,22.5,29.4,1306.7
7790,Turkmenistan,2019,Coal,False,0.0,0.0,
7791,Turkmenistan,2019,Bioenergy,True,0.0,0.0,
7792,Turkmenistan,2019,Wind,True,0.0,0.0,
7793,Turkmenistan,2019,Solar,True,0.0,0.0,
7794,Turkmenistan,2019,Hydro,True,0.0,0.0,
7795,Turkmenistan,2019,Oil,False,0.0,0.0,
7796,Turkmenistan,2019,Nuclear,False,0.0,0.0,
7797,Uganda,2019,Solar,True,0.13,0.01,76.9
7798,Uganda,2019,Gas,False,0.0,0.0,
7799,Uganda,2019,Coal,False,0.0,0.0,
7800,Uganda,2019,Bioenergy,True,0.27,0.06,222.2
7801,Uganda,2019,Wind,True,0.0,0.0,
7802,Uganda,2019,Other renewables excluding bioenergy,True,0.0,0.0,
7803,Uganda,2019,Oil,False,0.14,0.09,642.9
7804,Uganda,2019,Nuclear,False,0.0,0.0,
7805,Uganda,2019,Hydro,True,4.04,0.1,24.8
7806,Ukraine,2019,Wind,True,2.02,0.02,9.9
7807,Ukraine,2019,Solar,True,2.93,0.14,47.8
7808,Ukraine,2019,Other renewables excluding bioenergy,True,0.0,0.0,
7809,Ukraine,2019,Oil,False,1.81,1.19,657.5
7810,Ukraine,2019,Nuclear,False,83.0,0.46,5.5
7811,Ukraine,2019,Hydro,True,6.51,0.15,23.0
7812,Ukraine,2019,Gas,False,11.93,7.18,601.8
7813,Ukraine,2019,Coal,False,45.53,43.41,953.4
7814,Ukraine,2019,Bioenergy,True,0.41,0.09,219.5
7815,United Arab Emirates,2019,Gas,False,134.79,91.22,676.8
7816,United Arab Emirates,2019,Coal,False,0.0,0.0,
7817,United Arab Emirates,2019,Bioenergy,True,0.0,0.0,
7818,United Arab Emirates,2019,Wind,True,0.0,0.0,
7819,United Arab Emirates,2019,Oil,False,0.0,0.0,
7820,United Arab Emirates,2019,Nuclear,False,0.0,0.0,
7821,United Arab Emirates,2019,Solar,True,3.66,0.17,46.4
7822,United Kingdom,2019,Other renewables excluding bioenergy,True,0.01,0.0,0.0
7823,United Kingdom,2019,Oil,False,11.18,7.36,658.3
7824,United Kingdom,2019,Nuclear,False,56.18,0.27,4.8
7825,United Kingdom,2019,Wind,True,63.84,0.81,12.7
7826,United Kingdom,2019,Coal,False,6.92,6.66,962.4
7827,United Kingdom,2019,Bioenergy,True,37.54,8.12,216.3
7828,United Kingdom,2019,Hydro,True,5.93,0.14,23.6
7829,United Kingdom,2019,Gas,False,133.09,63.82,479.5
7830,United Kingdom,2019,Solar,True,12.42,0.59,47.5
7831,Uruguay,2019,Oil,False,0.16,0.11,687.5
7832,Uruguay,2019,Wind,True,4.75,0.04,8.4
7833,Uruguay,2019,Solar,True,0.42,0.02,47.6
7834,Uruguay,2019,Other renewables excluding bioenergy,True,0.0,0.0,
7835,Uruguay,2019,Nuclear,False,0.0,0.0,
7836,Uruguay,2019,Hydro,True,8.11,0.19,23.4
7837,Uruguay,2019,Gas,False,0.12,0.08,666.7
7838,Uruguay,2019,Coal,False,0.0,0.0,
7839,Uruguay,2019,Bioenergy,True,2.51,0.54,215.1
7840,Uzbekistan,2019,Other renewables excluding bioenergy,True,0.0,0.0,
7841,Uzbekistan,2019,Bioenergy,True,0.0,0.0,
7842,Uzbekistan,2019,Oil,False,0.71,0.47,662.0
7843,Uzbekistan,2019,Nuclear,False,0.0,0.0,
7844,Uzbekistan,2019,Coal,False,3.82,3.64,952.9
7845,Uzbekistan,2019,Hydro,True,6.46,0.15,23.2
7846,Uzbekistan,2019,Gas,False,52.56,66.88,1272.5
7847,Uzbekistan,2019,Wind,True,0.0,0.0,
7848,Uzbekistan,2019,Solar,True,0.01,0.0,0.0
7849,Vanuatu,2019,Nuclear,False,0.0,0.0,
7850,Vanuatu,2019,Solar,True,0.01,0.0,0.0
7851,Vanuatu,2019,Wind,True,0.01,0.0,0.0
7852,Vanuatu,2019,Other renewables excluding bioenergy,True,0.0,0.0,
7853,Vanuatu,2019,Hydro,True,0.01,0.0,0.0
7854,Vanuatu,2019,Gas,False,0.0,0.0,
7855,Vanuatu,2019,Bioenergy,True,0.0,0.0,
7856,Vanuatu,2019,Coal,False,0.0,0.0,
7857,Vanuatu,2019,Oil,False,0.06,0.04,666.7
7858,Viet Nam,2019,Bioenergy,True,0.35,0.08,228.6
7859,Viet Nam,2019,Wind,True,0.72,0.01,13.9
7860,Viet Nam,2019,Solar,True,4.82,0.23,47.7
7861,Viet Nam,2019,Oil,False,2.21,1.45,656.1
7862,Viet Nam,2019,Nuclear,False,0.0,0.0,
7863,Viet Nam,2019,Hydro,True,66.12,1.57,23.7
7864,Viet Nam,2019,Gas,False,42.51,23.66,556.6
7865,Viet Nam,2019,Coal,False,120.16,104.23,867.4
7866,Virgin Islands (U.S.),2019,Solar,True,0.01,0.0,0.0
7867,Virgin Islands (U.S.),2019,Bioenergy,True,0.0,0.0,
7868,Virgin Islands (U.S.),2019,Wind,True,0.0,0.0,
7869,Virgin Islands (U.S.),2019,Other renewables excluding bioenergy,True,0.0,0.0,
7870,Virgin Islands (U.S.),2019,Oil,False,0.65,0.43,661.5
7871,Virgin Islands (U.S.),2019,Nuclear,False,0.0,0.0,
7872,Virgin Islands (U.S.),2019,Hydro,True,0.0,0.0,
7873,Virgin Islands (U.S.),2019,Gas,False,0.0,0.0,
7874,Virgin Islands (U.S.),2019,Coal,False,0.0,0.0,
7875,World,2019,Wind,True,1420.8,16.1,11.3
7876,World,2019,Solar,True,704.4,33.53,47.6
7877,World,2019,Hydro,True,4228.71,100.58,23.8
7878,World,2019,Oil,False,854.82,564.2,660.0
7879,World,2019,Gas,False,6405.51,3754.02,586.1
7880,World,2019,Coal,False,9821.41,8960.68,912.4
7881,World,2019,Other renewables excluding bioenergy,True,82.95,3.13,37.7
7882,World,2019,Nuclear,False,2754.08,14.37,5.2
7883,World,2019,Bioenergy,True,579.15,126.16,217.8
7884,Zambia,2019,Nuclear,False,0.0,0.0,
7885,Zambia,2019,Wind,True,0.0,0.0,
7886,Zambia,2019,Solar,True,0.12,0.01,83.3
7887,Zambia,2019,Other renewables excluding bioenergy,True,0.0,0.0,
7888,Zambia,2019,Oil,False,0.6,0.39,650.0
7889,Zambia,2019,Hydro,True,12.33,0.29,23.5
7890,Zambia,2019,Gas,False,0.0,0.0,
7891,Zambia,2019,Coal,False,1.67,1.34,802.4
7892,Zambia,2019,Bioenergy,True,0.07,0.02,285.7
7893,Zimbabwe,2019,Oil,False,0.05,0.03,600.0
7894,Zimbabwe,2019,Coal,False,4.05,3.47,856.8
7895,Zimbabwe,2019,Gas,False,0.0,0.0,
7896,Zimbabwe,2019,Hydro,True,4.17,0.1,24.0
7897,Zimbabwe,2019,Nuclear,False,0.0,0.0,
7898,Zimbabwe,2019,Bioenergy,True,0.19,0.04,210.5
7899,Zimbabwe,2019,Wind,True,0.0,0.0,
7900,Zimbabwe,2019,Solar,True,0.02,0.0,0.0
7901,Zimbabwe,2019,Other renewables excluding bioenergy,True,0.0,0.0,
7902,Afghanistan,2018,Oil,False,0.08,0.05,625.0
7903,Afghanistan,2018,Wind,True,0.0,0.0,
7904,Afghanistan,2018,Solar,True,0.04,0.0,0.0
7905,Afghanistan,2018,Other renewables excluding bioenergy,True,0.0,0.0,
7906,Afghanistan,2018,Bioenergy,True,0.0,0.0,
7907,Afghanistan,2018,Coal,False,0.12,0.11,916.7
7908,Afghanistan,2018,Gas,False,0.0,0.0,
7909,Afghanistan,2018,Hydro,True,0.93,0.02,21.5
7910,Afghanistan,2018,Nuclear,False,0.0,0.0,
7911,Albania,2018,Other renewables excluding bioenergy,True,0.0,0.0,
7912,Albania,2018,Solar,True,0.0,0.0,
7913,Albania,2018,Gas,False,0.0,0.0,
7914,Albania,2018,Coal,False,0.0,0.0,
7915,Albania,2018,Bioenergy,True,0.0,0.0,
7916,Albania,2018,Wind,True,0.0,0.0,
7917,Albania,2018,Hydro,True,8.55,0.2,23.4
7918,Albania,2018,Nuclear,False,0.0,0.0,
7919,Albania,2018,Oil,False,0.0,0.0,
7920,Algeria,2018,Gas,False,75.5,48.25,639.1
7921,Algeria,2018,Wind,True,0.01,0.0,0.0
7922,Algeria,2018,Solar,True,0.69,0.03,43.5
7923,Algeria,2018,Other renewables excluding bioenergy,True,0.0,0.0,
7924,Algeria,2018,Oil,False,0.43,0.28,651.2
7925,Algeria,2018,Nuclear,False,0.0,0.0,
7926,Algeria,2018,Hydro,True,0.12,0.0,0.0
7927,Algeria,2018,Coal,False,0.0,0.0,
7928,Algeria,2018,Bioenergy,True,0.0,0.0,
7929,American Samoa,2018,Hydro,True,0.0,0.0,
7930,American Samoa,2018,Solar,True,0.0,0.0,
7931,American Samoa,2018,Gas,False,0.0,0.0,
7932,American Samoa,2018,Other renewables excluding bioenergy,True,0.0,0.0,
7933,American Samoa,2018,Oil,False,0.16,0.11,687.5
7934,American Samoa,2018,Nuclear,False,0.0,0.0,
7935,American Samoa,2018,Wind,True,0.0,0.0,
7936,American Samoa,2018,Bioenergy,True,0.0,0.0,
7937,American Samoa,2018,Coal,False,0.0,0.0,
7938,Angola,2018,Coal,False,0.0,0.0,
7939,Angola,2018,Wind,True,0.0,0.0,
7940,Angola,2018,Solar,True,0.02,0.0,0.0
7941,Angola,2018,Hydro,True,10.37,0.25,24.1
7942,Angola,2018,Bioenergy,True,0.05,0.01,200.0
7943,Angola,2018,Gas,False,0.08,0.05,625.0
7944,Angola,2018,Other renewables excluding bioenergy,True,0.0,0.0,
7945,Angola,2018,Oil,False,2.62,1.72,656.5
7946,Angola,2018,Nuclear,False,0.0,0.0,
7947,Antigua and Barbuda,2018,Other renewables excluding bioenergy,True,0.0,0.0,
7948,Antigua and Barbuda,2018,Coal,False,0.0,0.0,
7949,Antigua and Barbuda,2018,Wind,True,0.0,0.0,
7950,Antigua and Barbuda,2018,Gas,False,0.0,0.0,
7951,Antigua and Barbuda,2018,Oil,False,0.35,0.23,657.1
7952,Antigua and Barbuda,2018,Bioenergy,True,0.0,0.0,
7953,Antigua and Barbuda,2018,Nuclear,False,0.0,0.0,
7954,Antigua and Barbuda,2018,Hydro,True,0.0,0.0,
7955,Antigua and Barbuda,2018,Solar,True,0.01,0.0,0.0
7956,Argentina,2018,Coal,False,2.03,1.77,871.9
7957,Argentina,2018,Gas,False,95.35,53.1,556.9
7958,Argentina,2018,Hydro,True,32.28,0.77,23.9
7959,Argentina,2018,Nuclear,False,6.87,0.03,4.4
7960,Argentina,2018,Oil,False,7.31,4.81,658.0
7961,Argentina,2018,Bioenergy,True,1.42,0.31,218.3
7962,Argentina,2018,Wind,True,1.41,0.01,7.1
7963,Argentina,2018,Solar,True,0.11,0.01,90.9
7964,Armenia,2018,Nuclear,False,1.9,0.01,5.3
7965,Armenia,2018,Bioenergy,True,0.0,0.0,
7966,Armenia,2018,Oil,False,0.0,0.0,
7967,Armenia,2018,Coal,False,0.0,0.0,
7968,Armenia,2018,Other renewables excluding bioenergy,True,0.0,0.0,
7969,Armenia,2018,Solar,True,0.02,0.0,0.0
7970,Armenia,2018,Hydro,True,2.29,0.05,21.8
7971,Armenia,2018,Gas,False,3.38,1.98,585.8
7972,Armenia,2018,Wind,True,0.0,0.0,
7973,Aruba,2018,Hydro,True,0.0,0.0,
7974,Aruba,2018,Bioenergy,True,0.0,0.0,
7975,Aruba,2018,Coal,False,0.0,0.0,
7976,Aruba,2018,Gas,False,0.0,0.0,
7977,Aruba,2018,Nuclear,False,0.0,0.0,
7978,Aruba,2018,Oil,False,0.81,0.53,654.3
7979,Aruba,2018,Other renewables excluding bioenergy,True,0.0,0.0,
7980,Aruba,2018,Solar,True,0.02,0.0,0.0
7981,Aruba,2018,Wind,True,0.14,0.0,0.0
7982,Australia,2018,Hydro,True,17.31,0.41,23.7
7983,Australia,2018,Gas,False,51.46,37.72,733.0
7984,Australia,2018,Coal,False,156.56,137.78,880.0
7985,Australia,2018,Bioenergy,True,3.59,0.78,217.3
7986,Australia,2018,Solar,True,12.33,0.59,47.9
7987,Australia,2018,Wind,True,16.26,0.15,9.2
7988,Australia,2018,Oil,False,5.12,3.37,658.2
7989,Austria,2018,Other renewables excluding bioenergy,True,0.0,0.0,
7990,Austria,2018,Coal,False,1.81,1.77,977.9
7991,Austria,2018,Bioenergy,True,4.93,1.07,217.0
7992,Austria,2018,Wind,True,6.03,0.07,11.6
7993,Austria,2018,Solar,True,1.46,0.07,47.9
7994,Austria,2018,Oil,False,2.88,1.9,659.7
7995,Austria,2018,Nuclear,False,0.0,0.0,
7996,Austria,2018,Hydro,True,37.64,0.89,23.6
7997,Austria,2018,Gas,False,9.92,4.44,447.6
7998,Azerbaijan,2018,Oil,False,0.05,0.03,600.0
7999,Azerbaijan,2018,Solar,True,0.04,0.0,0.0
8000,Azerbaijan,2018,Nuclear,False,0.0,0.0,
8001,Azerbaijan,2018,Hydro,True,1.75,0.04,22.9
8002,Azerbaijan,2018,Gas,False,23.13,16.54,715.1
8003,Azerbaijan,2018,Coal,False,0.0,0.0,
8004,Azerbaijan,2018,Bioenergy,True,0.08,0.02,250.0
8005,Azerbaijan,2018,Other renewables excluding bioenergy,True,0.0,0.0,
8006,Azerbaijan,2018,Wind,True,0.08,0.0,0.0
8007,Bahrain,2018,Oil,False,0.0,0.0,
8008,Bahrain,2018,Solar,True,0.01,0.0,0.0
8009,Bahrain,2018,Wind,True,0.0,0.0,
8010,Bahrain,2018,Coal,False,0.0,0.0,
8011,Bahrain,2018,Gas,False,29.54,26.73,904.9
8012,Bahrain,2018,Hydro,True,0.0,0.0,
8013,Bahrain,2018,Other renewables excluding bioenergy,True,0.0,0.0,
8014,Bahrain,2018,Bioenergy,True,0.0,0.0,
8015,Bahrain,2018,Nuclear,False,0.0,0.0,
8016,Bangladesh,2018,Coal,False,1.79,1.55,865.9
8017,Bangladesh,2018,Hydro,True,1.08,0.03,27.8
8018,Bangladesh,2018,Nuclear,False,0.0,0.0,
8019,Bangladesh,2018,Oil,False,16.29,10.72,658.1
8020,Bangladesh,2018,Wind,True,0.01,0.0,0.0
8021,Bangladesh,2018,Other renewables excluding bioenergy,True,0.0,0.0,
8022,Bangladesh,2018,Solar,True,0.31,0.01,32.3
8023,Bangladesh,2018,Bioenergy,True,0.0,0.0,
8024,Bangladesh,2018,Gas,False,59.67,40.96,686.4
8025,Barbados,2018,Coal,False,0.0,0.0,
8026,Barbados,2018,Wind,True,0.0,0.0,
8027,Barbados,2018,Solar,True,0.03,0.0,0.0
8028,Barbados,2018,Other renewables excluding bioenergy,True,0.0,0.0,
8029,Barbados,2018,Oil,False,0.98,0.64,653.1
8030,Barbados,2018,Nuclear,False,0.0,0.0,
8031,Barbados,2018,Hydro,True,0.0,0.0,
8032,Barbados,2018,Gas,False,0.03,0.02,666.7
8033,Barbados,2018,Bioenergy,True,0.0,0.0,
8034,Belarus,2018,Hydro,True,0.32,0.01,31.3
8035,Belarus,2018,Coal,False,0.03,0.03,1000.0
8036,Belarus,2018,Solar,True,0.18,0.01,55.6
8037,Belarus,2018,Wind,True,0.1,0.0,0.0
8038,Belarus,2018,Bioenergy,True,0.21,0.05,238.1
8039,Belarus,2018,Nuclear,False,0.0,0.0,
8040,Belarus,2018,Oil,False,0.26,0.17,653.8
8041,Belarus,2018,Other renewables excluding bioenergy,True,0.0,0.0,
8042,Belarus,2018,Gas,False,37.89,19.27,508.6
8043,Belgium,2018,Oil,False,4.12,2.71,657.8
8044,Belgium,2018,Bioenergy,True,5.4,1.17,216.7
8045,Belgium,2018,Wind,True,7.57,0.1,13.2
8046,Belgium,2018,Solar,True,3.9,0.19,48.7
8047,Belgium,2018,Other renewables excluding bioenergy,True,0.0,0.0,
8048,Belgium,2018,Nuclear,False,28.6,0.14,4.9
8049,Belgium,2018,Hydro,True,0.29,0.01,34.5
8050,Belgium,2018,Gas,False,23.99,9.49,395.6
8051,Belgium,2018,Coal,False,0.0,0.0,
8052,Belize,2018,Hydro,True,0.25,0.01,40.0
8053,Belize,2018,Coal,False,0.0,0.0,
8054,Belize,2018,Gas,False,0.0,0.0,
8055,Belize,2018,Wind,True,0.0,0.0,
8056,Belize,2018,Solar,True,0.0,0.0,
8057,Belize,2018,Oil,False,0.03,0.02,666.7
8058,Belize,2018,Bioenergy,True,0.13,0.03,230.8
8059,Belize,2018,Nuclear,False,0.0,0.0,
8060,Belize,2018,Other renewables excluding bioenergy,True,0.0,0.0,
8061,Benin,2018,Nuclear,False,0.0,0.0,
8062,Benin,2018,Coal,False,0.0,0.0,
8063,Benin,2018,Other renewables excluding bioenergy,True,0.0,0.0,
8064,Benin,2018,Bioenergy,True,0.0,0.0,
8065,Benin,2018,Hydro,True,0.0,0.0,
8066,Benin,2018,Solar,True,0.0,0.0,
8067,Benin,2018,Wind,True,0.0,0.0,
8068,Benin,2018,Gas,False,0.06,0.03,500.0
8069,Benin,2018,Oil,False,0.13,0.09,692.3
8070,Bermuda,2018,Gas,False,0.0,0.0,
8071,Bermuda,2018,Nuclear,False,0.0,0.0,
8072,Bermuda,2018,Oil,False,0.63,0.41,650.8
8073,Bermuda,2018,Wind,True,0.0,0.0,
8074,Bermuda,2018,Solar,True,0.0,0.0,
8075,Bermuda,2018,Other renewables excluding bioenergy,True,0.0,0.0,
8076,Bermuda,2018,Bioenergy,True,0.01,0.0,0.0
8077,Bermuda,2018,Coal,False,0.0,0.0,
8078,Bermuda,2018,Hydro,True,0.0,0.0,
8079,Bhutan,2018,Nuclear,False,0.0,0.0,
8080,Bhutan,2018,Hydro,True,6.89,0.16,23.2
8081,Bhutan,2018,Oil,False,0.0,0.0,
8082,Bhutan,2018,Gas,False,0.0,0.0,
8083,Bhutan,2018,Coal,False,0.0,0.0,
8084,Bhutan,2018,Bioenergy,True,0.0,0.0,
8085,Bhutan,2018,Solar,True,0.0,0.0,
8086,Bhutan,2018,Wind,True,0.0,0.0,
8087,Bhutan,2018,Other renewables excluding bioenergy,True,0.0,0.0,
8088,Bolivia,2018,Oil,False,0.28,0.18,642.9
8089,Bolivia,2018,Other renewables excluding bioenergy,True,0.0,0.0,
8090,Bolivia,2018,Solar,True,0.13,0.01,76.9
8091,Bolivia,2018,Wind,True,0.06,0.0,0.0
8092,Bolivia,2018,Bioenergy,True,0.17,0.04,235.3
8093,Bolivia,2018,Coal,False,0.0,0.0,
8094,Bolivia,2018,Gas,False,6.79,4.97,732.0
8095,Bolivia,2018,Hydro,True,2.61,0.06,23.0
8096,Bolivia,2018,Nuclear,False,0.0,0.0,
8097,Botswana,2018,Hydro,True,0.0,0.0,
8098,Botswana,2018,Gas,False,0.0,0.0,
8099,Botswana,2018,Coal,False,3.09,2.65,857.6
8100,Botswana,2018,Solar,True,0.01,0.0,0.0
8101,Botswana,2018,Wind,True,0.0,0.0,
8102,Botswana,2018,Bioenergy,True,0.0,0.0,
8103,Botswana,2018,Other renewables excluding bioenergy,True,0.0,0.0,
8104,Botswana,2018,Oil,False,0.01,0.01,1000.0
8105,Botswana,2018,Nuclear,False,0.0,0.0,
8106,Brazil,2018,Bioenergy,True,54.38,11.76,216.3
8107,Brazil,2018,Gas,False,54.62,32.75,599.6
8108,Brazil,2018,Hydro,True,388.97,9.24,23.8
8109,Brazil,2018,Wind,True,48.48,0.37,7.6
8110,Brazil,2018,Solar,True,3.46,0.16,46.2
8111,Brazil,2018,Oil,False,15.01,9.88,658.2
8112,Brazil,2018,Nuclear,False,15.67,0.07,4.5
8113,Brazil,2018,Coal,False,20.8,18.13,871.6
8114,Brunei Darussalam,2018,Wind,True,0.0,0.0,
8115,Brunei Darussalam,2018,Oil,False,0.05,0.03,600.0
8116,Brunei Darussalam,2018,Nuclear,False,0.0,0.0,
8117,Brunei Darussalam,2018,Hydro,True,0.0,0.0,
8118,Brunei Darussalam,2018,Gas,False,4.25,3.85,905.9
8119,Brunei Darussalam,2018,Bioenergy,True,0.0,0.0,
8120,Brunei Darussalam,2018,Coal,False,0.0,0.0,
8121,Brunei Darussalam,2018,Other renewables excluding bioenergy,True,0.0,0.0,
8122,Brunei Darussalam,2018,Solar,True,0.0,0.0,
8123,Bulgaria,2018,Gas,False,2.02,0.82,405.9
8124,Bulgaria,2018,Coal,False,18.66,18.94,1015.0
8125,Bulgaria,2018,Wind,True,1.32,0.02,15.2
8126,Bulgaria,2018,Oil,False,0.32,0.21,656.3
8127,Bulgaria,2018,Nuclear,False,16.13,0.08,5.0
8128,Bulgaria,2018,Hydro,True,5.15,0.12,23.3
8129,Bulgaria,2018,Bioenergy,True,1.57,0.34,216.6
8130,Bulgaria,2018,Solar,True,1.34,0.06,44.8
8131,Bulgaria,2018,Other renewables excluding bioenergy,True,0.0,0.0,
8132,Burkina Faso,2018,Wind,True,0.0,0.0,
8133,Burkina Faso,2018,Solar,True,0.09,0.0,0.0
8134,Burkina Faso,2018,Other renewables excluding bioenergy,True,0.0,0.0,
8135,Burkina Faso,2018,Oil,False,1.6,1.05,656.3
8136,Burkina Faso,2018,Nuclear,False,0.0,0.0,
8137,Burkina Faso,2018,Hydro,True,0.13,0.0,0.0
8138,Burkina Faso,2018,Gas,False,0.0,0.0,
8139,Burkina Faso,2018,Coal,False,0.0,0.0,
8140,Burkina Faso,2018,Bioenergy,True,0.05,0.01,200.0
8141,Burundi,2018,Other renewables excluding bioenergy,True,0.0,0.0,
8142,Burundi,2018,Solar,True,0.0,0.0,
8143,Burundi,2018,Wind,True,0.0,0.0,
8144,Burundi,2018,Bioenergy,True,0.01,0.0,0.0
8145,Burundi,2018,Coal,False,0.0,0.0,
8146,Burundi,2018,Gas,False,0.0,0.0,
8147,Burundi,2018,Hydro,True,0.24,0.01,41.7
8148,Burundi,2018,Nuclear,False,0.0,0.0,
8149,Burundi,2018,Oil,False,0.1,0.07,700.0
8150,Cabo Verde,2018,Gas,False,0.0,0.0,
8151,Cabo Verde,2018,Bioenergy,True,0.0,0.0,
8152,Cabo Verde,2018,Coal,False,0.0,0.0,
8153,Cabo Verde,2018,Nuclear,False,0.0,0.0,
8154,Cabo Verde,2018,Other renewables excluding bioenergy,True,0.0,0.0,
8155,Cabo Verde,2018,Oil,False,0.34,0.22,647.1
8156,Cabo Verde,2018,Solar,True,0.01,0.0,0.0
8157,Cabo Verde,2018,Wind,True,0.08,0.0,0.0
8158,Cabo Verde,2018,Hydro,True,0.0,0.0,
8159,Cambodia,2018,Hydro,True,4.97,0.12,24.1
8160,Cambodia,2018,Coal,False,3.21,2.77,862.9
8161,Cambodia,2018,Gas,False,0.0,0.0,
8162,Cambodia,2018,Nuclear,False,0.0,0.0,
8163,Cambodia,2018,Wind,True,0.0,0.0,
8164,Cambodia,2018,Solar,True,0.04,0.0,0.0
8165,Cambodia,2018,Other renewables excluding bioenergy,True,0.0,0.0,
8166,Cambodia,2018,Oil,False,0.27,0.18,666.7
8167,Cambodia,2018,Bioenergy,True,0.07,0.02,285.7
